project_name,classification,commit_message
tomcat,None,Pull up the process() methodgit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1165921 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Pull up the process() methodgit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1165921 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Not used any more ( were part of the mini-servlet on top of coyote )git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@896228 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Pull up the process() methodgit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1165921 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove old thread pool codegit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@763590 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove old thread pool codegit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@763590 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove old thread pool codegit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@763590 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove old thread pool codegit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@763590 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove old thread pool codegit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@763590 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove old thread pool codegit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@763590 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove unnecessary code. Request can not be async at this point.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1644886 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Replace $Date$ with $Id$ because of its i18n and timezone issues (http://subversion.tigris.org/issues/show_bug.cgi?id=2332)git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@939311 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Removed commented out code / unused classes.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@759544 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Removed commented out code / unused classes.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@759544 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove class that no longer compilesgit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1672143 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove class that no longer compilesgit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1672143 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove deprecated methods that are no longer usedgit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@791235 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove deprecated methods that are no longer usedgit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@791235 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove completed TODOsgit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1530172 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove unused code.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1646348 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Drop tomcat-lite module. It never saw a release and has not seen meaningful development for over 4 years. The module remains in 8.0.x/trunk should someone wish to start it up again.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1636352 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Simplify the connector. Keep a reference to just the Service rather than the Service and the Engine.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@940338 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove unused constantsgit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@763191 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Considered. It is not a good idea to do this generally.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1676941 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,"Remove some unused code, some of which appears to date from Tomcat 3.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@787638 13f79535-47bb-0310-9956-ffa450edef68n"
tomcat,None,https://issues.apache.org/bugzilla/show_bug.cgi?id=48137 Fix javadoc typos Patch provided by qingyang.xugit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@833130 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,https://issues.apache.org/bugzilla/show_bug.cgi?id=48137 Fix javadoc typos Patch provided by qingyang.xugit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@833130 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,https://issues.apache.org/bugzilla/show_bug.cgi?id=48137 Fix javadoc typos Patch provided by qingyang.xugit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@833130 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Use Manager#changeSessionId method to change session ID.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1446077 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,https://issues.apache.org/bugzilla/show_bug.cgi?id=48137 Fix javadoc typos Patch provided by qingyang.xugit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@833130 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,https://issues.apache.org/bugzilla/show_bug.cgi?id=48137 Fix javadoc typos Patch provided by qingyang.xugit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@833130 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Tabs -> 8 spaces Format long linesgit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@944838 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove another ServerFactory referencegit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@778195 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove the mini-servlet on top of coyote impl - can be reverted if anyone finds a use for it.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@896227 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,"Ensure that connections from unlockAccept() do not get passed to a processor. Reduce differences between BIO, NIO and APR acceptor code.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1231740 13f79535-47bb-0310-9956-ffa450edef68n"
tomcat,None,Another TODO. Inputs are never null.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1478862 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove the mini-servlet on top of coyote impl - can be reverted if anyone finds a use for it.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@896227 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove the mini-servlet on top of coyote impl - can be reverted if anyone finds a use for it.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@896227 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove the remaining SPDY code and associated referencesgit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1681087 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove the remaining SPDY code and associated referencesgit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1681087 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove the remaining SPDY code and associated referencesgit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1681087 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove the remaining SPDY code and associated referencesgit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1681087 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove the remaining SPDY code and associated referencesgit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1681087 13f79535-47bb-0310-9956-ffa450edef68n
